person_id,start,end,party,party_id,swerik_party_id
i-DvgCBv3UsYLrNcdawe5XTT,2018-03-01,2018-05-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-DwQJNqzqPxPQkg4P62oRt9,2022-10-18,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-DwxYm9yDWznJg1azvmMBXP,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-DwxYm9yDWznJg1azvmMBXP,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-DxBeY6YTKqmwyT3E9hvydY,1990-11-10,1990-12-09,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-DyMWrZMvLW1B7NfePkXTu4,2014-09-29,2018-09-24,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-DyMWrZMvLW1B7NfePkXTu4,2018-09-24,2022-09-26,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-DyRx69amzrrY88Jd1Ln7EC,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-DyRx69amzrrY88Jd1Ln7EC,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-DyTmp7YURsib9gzvRDZtm9,2002-09-30,2002-09-30,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-DyTmp7YURsib9gzvRDZtm9,2014-09-29,2017-10-31,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-Dz8mLcsGo2h4KeNmgJ6ccT,1998-10-05,1999-02-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-Dz8mLcsGo2h4KeNmgJ6ccT,1999-02-03,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-E2VEuW8StdbwuJyGXtUP4D,1994-10-03,1998-10-05,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-E2VEuW8StdbwuJyGXtUP4D,1998-10-05,2002-09-30,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-E6YAzSwhTJaJS5hnMGCntf,2014-09-29,2017-09-25,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-E6YAzSwhTJaJS5hnMGCntf,2017-09-25,2018-09-24,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-E7dNofGGgvG7ZPBxoj8tgD,1971-01-11,1974-01-10,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-E7dNofGGgvG7ZPBxoj8tgD,1974-01-10,1976-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-E7dNofGGgvG7ZPBxoj8tgD,1976-10-04,1979-10-01,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-E7dNofGGgvG7ZPBxoj8tgD,1979-10-01,1982-04-28,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-E8RYUg1BkEEkAtUt2AhVzP,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-E9448xLY8M4wqwfcWUh29o,2018-09-24,2019-01-21,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-E9KFDaoCdaRkB3h6v7VM3c,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-E9KFDaoCdaRkB3h6v7VM3c,2014-09-29,2017-03-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-E9djo2afkFBrVaX9HUFTei,2011-05-11,2011-06-13,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-E9djo2afkFBrVaX9HUFTei,2011-11-22,2012-03-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EANGVQ7bBDvQLJRQXHptPX,1996-01-29,1996-02-29,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EANGVQ7bBDvQLJRQXHptPX,1998-10-05,2002-09-30,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EANGVQ7bBDvQLJRQXHptPX,2002-09-30,2006-10-02,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EANGVQ7bBDvQLJRQXHptPX,2006-10-02,2010-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EANGVQ7bBDvQLJRQXHptPX,2010-10-04,2012-08-31,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EDRJhBHzVgQtpo6Ksyzirg,2014-09-30,2018-09-24,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-EDRJhBHzVgQtpo6Ksyzirg,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-EDRJhBHzVgQtpo6Ksyzirg,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-EE6FRts3Vi6U8EPsiGPPgm,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-EF4gEp1CrEwnV5AnkFU4P2,1976-10-04,1979-10-01,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-EF4gEp1CrEwnV5AnkFU4P2,1988-10-03,1991-09-30,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-EF4gEp1CrEwnV5AnkFU4P2,1994-10-03,1995-01-09,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-EFJ93MgPh6dJrzDB1Tt657,1998-10-05,2002-09-30,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-EFJ93MgPh6dJrzDB1Tt657,2002-09-30,2006-10-02,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-EFJ93MgPh6dJrzDB1Tt657,2006-10-02,2010-10-04,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-EFJ93MgPh6dJrzDB1Tt657,2010-10-04,2014-09-29,Kristdemokraterna,Q213654,i-BRRSButj7zSqB1u7zD6hod
i-EKAdp351JQgZiMQXg875jB,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1974-01-10,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1979-10-01,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1982-10-04,1982-10-08,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1985-09-30,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1988-10-03,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EKAdp351JQgZiMQXg875jB,1989-01-30,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1979-10-01,1980-02-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1980-04-11,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1991-09-30,1992-10-18,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1992-11-28,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMrT8Jq3dLhMVxxy5ibzUJ,1994-10-03,1995-01-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EMzDjpDYCmjtET8YXWh9TM,2020-02-29,2021-02-28,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-ENka9fRWC7HrGDQTU4F2ah,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-ENka9fRWC7HrGDQTU4F2ah,1985-09-30,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-ENka9fRWC7HrGDQTU4F2ah,1988-10-03,1991-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-ENka9fRWC7HrGDQTU4F2ah,1991-09-30,1994-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-ENka9fRWC7HrGDQTU4F2ah,1994-10-03,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-ENzFqRqcmqswYoSKLDEz5j,2017-08-02,2018-01-21,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-ENzFqRqcmqswYoSKLDEz5j,2018-03-27,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EP6GLnbcXJQENTaGnpm52Z,1994-10-03,1994-10-07,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EP6GLnbcXJQENTaGnpm52Z,1995-01-10,1995-10-09,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EP6GLnbcXJQENTaGnpm52Z,1995-10-10,1998-10-05,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EQSJnvt3y9r5wULtNbkTNu,1971-01-11,1974-01-10,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EQSJnvt3y9r5wULtNbkTNu,1974-01-10,1976-10-04,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EQSJnvt3y9r5wULtNbkTNu,1976-10-04,1979-10-01,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EQSJnvt3y9r5wULtNbkTNu,1979-10-01,1982-10-04,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EQSJnvt3y9r5wULtNbkTNu,1982-10-04,1985-09-30,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EQSJnvt3y9r5wULtNbkTNu,1985-09-30,1988-10-03,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-ESJQbzDQZmwRNsAawsFtAJ,1971-01-11,1974-01-10,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-ESJQbzDQZmwRNsAawsFtAJ,1974-01-10,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-ESJQbzDQZmwRNsAawsFtAJ,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-ESKbhHz2VETwMj9meYcmxk,2002-09-30,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EV8Pts9LgPV9TKVreGG4cG,1984-11-19,1984-12-19,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EV8Pts9LgPV9TKVreGG4cG,1984-12-20,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EV8Pts9LgPV9TKVreGG4cG,1985-09-30,1987-10-06,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EV8Pts9LgPV9TKVreGG4cG,1987-10-06,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EV8Pts9LgPV9TKVreGG4cG,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EV8Pts9LgPV9TKVreGG4cG,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EVpotEKqaW9CiU6NxacCQV,1976-10-04,1979-10-01,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EVpotEKqaW9CiU6NxacCQV,1979-10-01,1982-10-04,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EVpotEKqaW9CiU6NxacCQV,1982-10-04,1985-09-30,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EVpotEKqaW9CiU6NxacCQV,1985-09-30,1987-11-12,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EVpotEKqaW9CiU6NxacCQV,1987-12-21,1988-10-03,Vänsterpartiet Kommunisterna,Q110837,i-2SVXJYpXaRHXxbWRcbRd5N
i-EWafU85uPvE7nLNCCVH4rn,2018-09-24,2019-09-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EWafU85uPvE7nLNCCVH4rn,2019-09-05,2022-01-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EYsBC4u5K3oa8SyoHdgTPc,2002-09-30,2006-10-02,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EYsBC4u5K3oa8SyoHdgTPc,2006-10-02,2006-12-31,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EYsBC4u5K3oa8SyoHdgTPc,2007-04-01,2010-10-04,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-EYtSQeorgj7y8BCPjaqciZ,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EYtSQeorgj7y8BCPjaqciZ,1982-10-04,1985-09-30,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EYtSQeorgj7y8BCPjaqciZ,1985-09-30,1988-05-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EYtSQeorgj7y8BCPjaqciZ,1988-06-01,1988-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EYtSQeorgj7y8BCPjaqciZ,1991-09-30,1994-10-03,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EZRVrXd7dZCHpRgBpnf69S,1994-10-03,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EZRVrXd7dZCHpRgBpnf69S,1998-10-05,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EZRVrXd7dZCHpRgBpnf69S,2002-09-30,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-Eacy3hoeNxvqq2LX6QNV8u,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-Eacy3hoeNxvqq2LX6QNV8u,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-Eacy3hoeNxvqq2LX6QNV8u,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-EaiobhkKSCFjVoGi3uyvzx,1971-01-11,1974-01-10,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EaiobhkKSCFjVoGi3uyvzx,1974-01-10,1976-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EaiobhkKSCFjVoGi3uyvzx,1976-10-04,1979-10-01,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EaiobhkKSCFjVoGi3uyvzx,1979-10-01,1982-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EbEcnmS256rQwq3q9xVfku,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-EbEcnmS256rQwq3q9xVfku,2022-09-26,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-Ebyp9W2YFMJt8TeXMzhUjW,1998-10-05,2002-09-30,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-EeEQ2rKeN91p4z1e2rPUpR,1980-11-20,1980-12-20,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1981-10-14,1981-11-15,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1994-10-03,1995-01-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EeEQ2rKeN91p4z1e2rPUpR,1995-10-10,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-Eeg7xi1T7Z7FCTRJvzS29h,1982-02-24,1982-04-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EemRytGskeDvwKV2im64qt,1994-10-03,1994-10-07,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EfLrWUocZwsV2PVnPdzohZ,1988-10-06,1989-09-30,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-EfLrWUocZwsV2PVnPdzohZ,1994-10-03,1998-10-05,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-EfLrWUocZwsV2PVnPdzohZ,1998-10-05,2001-10-16,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-EgXqeVnPhVAxu5tLpK9F8M,2017-11-01,2018-09-24,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-EgXqeVnPhVAxu5tLpK9F8M,2018-09-24,2022-09-26,Vänsterpartiet,Q110837,i-CJb7bcc1eZcehvGarg8GpB
i-EgXqeVnPhVAxu5tLpK9F8M,2022-09-26,,Vänsterpartiet,Q110837,
i-EgqHRHVoW5y9USDYuNoYuA,1998-11-23,2002-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2002-09-30,2004-10-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2004-11-01,2006-10-02,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2006-10-02,2008-06-08,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2009-01-02,2009-09-13,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2009-10-17,2010-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2010-10-04,2010-11-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2011-07-01,2011-10-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2012-01-01,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgqHRHVoW5y9USDYuNoYuA,2018-09-24,2021-10-19,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EgsVb5tTQDmSD3RGoxHA3R,2006-10-02,2010-10-04,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EgsVb5tTQDmSD3RGoxHA3R,2010-10-04,2014-09-29,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-EjPMvKrvi7HdAPnB25iKv8,2010-10-04,2014-09-29,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EjPMvKrvi7HdAPnB25iKv8,2014-09-29,2018-09-24,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EjPMvKrvi7HdAPnB25iKv8,2018-09-24,2022-09-26,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EjPMvKrvi7HdAPnB25iKv8,2022-09-26,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EjgCsasV3xuCur7HxqaNHA,1980-04-20,1980-05-21,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-EjgCsasV3xuCur7HxqaNHA,1985-09-30,1988-10-03,Folkpartiet,Q110857,i-FpGjUCojANuvvwqsNXjcuu
i-EjgCsasV3xuCur7HxqaNHA,1988-10-03,1991-09-30,Liberalerna,Q110857,
i-EjgCsasV3xuCur7HxqaNHA,1991-10-05,1992-06-30,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-EjgCsasV3xuCur7HxqaNHA,1992-07-01,1994-10-03,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-EjgCsasV3xuCur7HxqaNHA,1994-10-03,1995-01-09,Folkpartiet liberalerna,Q110857,i-Hm85EQfFmbYuYFPjpXtuCj
i-EkHKGEpr4tEC2BogFc76Gt,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EkHKGEpr4tEC2BogFc76Gt,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EkHKGEpr4tEC2BogFc76Gt,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EkHKGEpr4tEC2BogFc76Gt,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1983-04-06,1983-06-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1985-04-22,1985-05-31,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1986-10-07,1986-10-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1986-10-10,1988-06-08,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1988-06-08,1988-07-07,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1988-10-05,1990-01-11,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1991-09-30,1991-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1992-08-01,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1994-10-08,1995-10-09,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1995-10-10,1996-03-22,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1996-03-23,1996-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EmjigjZuAQAJx6WM7GX1ZK,1996-10-01,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-En3CE6QoStF8T5JvdqYiDW,2022-04-19,2022-05-22,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1974-02-15,1976-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1976-10-04,1979-10-01,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1979-10-01,1982-10-04,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1982-10-04,1985-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1988-10-03,1991-09-30,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1991-09-30,1994-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnC3VHufiqpKfgXVa9Vozo,1994-10-03,1998-10-05,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnY75k4BnjsRjmfLfQWBqT,1985-09-30,1988-10-03,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-EnY75k4BnjsRjmfLfQWBqT,1988-10-03,1989-05-08,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
