calendar_year,parliament_year,chamber,swerik_party_id,nr_seats
2002,200102,ek,i-F6Stwe8wVnSPa3BbgusszQ,82
2002,200102,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2002,200102,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2002,200102,ek,i-VS8ddgxigwL5TceKtXGApS,132
2002,200102,ek,i-CJb7bcc1eZcehvGarg8GpB,43
2002,200102,ek,i-UiFZiVNo3YgVfyN93Qigiv,22
2002,200102,ek,i-Hm85EQfFmbYuYFPjpXtuCj,18
2002,200102,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2003,200203,ek,i-BRRSButj7zSqB1u7zD6hod,33
2003,200203,ek,i-F6Stwe8wVnSPa3BbgusszQ,56
2003,200203,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2003,200203,ek,i-VS8ddgxigwL5TceKtXGApS,146
2003,200203,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2003,200203,ek,i-Hm85EQfFmbYuYFPjpXtuCj,48
2003,200203,ek,i-CJb7bcc1eZcehvGarg8GpB,30
2003,200203,ek,i-Qha9NerKBigcjJXgoRk4Md,17
2004,200304,ek,i-VS8ddgxigwL5TceKtXGApS,146
2004,200304,ek,i-CJb7bcc1eZcehvGarg8GpB,30
2004,200304,ek,i-F6Stwe8wVnSPa3BbgusszQ,56
2004,200304,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2004,200304,ek,i-Qha9NerKBigcjJXgoRk4Md,17
2004,200304,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2004,200304,ek,i-BRRSButj7zSqB1u7zD6hod,33
2004,200304,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2004,200304,ek,i-Hm85EQfFmbYuYFPjpXtuCj,48
2005,200405,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2005,200405,ek,i-F6Stwe8wVnSPa3BbgusszQ,56
2005,200405,ek,No SWERIK-id found,1
2005,200405,ek,i-Qha9NerKBigcjJXgoRk4Md,17
2005,200405,ek,i-BRRSButj7zSqB1u7zD6hod,33
2005,200405,ek,i-VS8ddgxigwL5TceKtXGApS,146
2005,200405,ek,i-CJb7bcc1eZcehvGarg8GpB,29
2005,200405,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2005,200405,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2005,200405,ek,i-Hm85EQfFmbYuYFPjpXtuCj,48
2006,200506,ek,i-VS8ddgxigwL5TceKtXGApS,146
2006,200506,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2006,200506,ek,i-BRRSButj7zSqB1u7zD6hod,33
2006,200506,ek,i-CJb7bcc1eZcehvGarg8GpB,28
2006,200506,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2006,200506,ek,No SWERIK-id found,1
2006,200506,ek,i-F6Stwe8wVnSPa3BbgusszQ,56
2006,200506,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2006,200506,ek,i-Qha9NerKBigcjJXgoRk4Md,18
2006,200506,ek,i-Hm85EQfFmbYuYFPjpXtuCj,48
2007,200607,ek,i-CJb7bcc1eZcehvGarg8GpB,22
2007,200607,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2007,200607,ek,i-UiFZiVNo3YgVfyN93Qigiv,32
2007,200607,ek,i-VS8ddgxigwL5TceKtXGApS,132
2007,200607,ek,i-F6Stwe8wVnSPa3BbgusszQ,98
2007,200607,ek,i-Hm85EQfFmbYuYFPjpXtuCj,28
2007,200607,ek,i-BRRSButj7zSqB1u7zD6hod,24
2007,200607,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2007,200607,ek,i-Qha9NerKBigcjJXgoRk4Md,19
2008,200708,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2008,200708,ek,i-Hm85EQfFmbYuYFPjpXtuCj,28
2008,200708,ek,i-UiFZiVNo3YgVfyN93Qigiv,32
2008,200708,ek,i-Qha9NerKBigcjJXgoRk4Md,19
2008,200708,ek,i-F6Stwe8wVnSPa3BbgusszQ,98
2008,200708,ek,i-CJb7bcc1eZcehvGarg8GpB,22
2008,200708,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2008,200708,ek,i-VS8ddgxigwL5TceKtXGApS,132
2008,200708,ek,i-BRRSButj7zSqB1u7zD6hod,24
2009,200809,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2009,200809,ek,i-Hm85EQfFmbYuYFPjpXtuCj,28
2009,200809,ek,i-Qha9NerKBigcjJXgoRk4Md,19
2009,200809,ek,i-F6Stwe8wVnSPa3BbgusszQ,98
2009,200809,ek,i-UiFZiVNo3YgVfyN93Qigiv,32
2009,200809,ek,i-BRRSButj7zSqB1u7zD6hod,24
2009,200809,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2009,200809,ek,i-CJb7bcc1eZcehvGarg8GpB,22
2009,200809,ek,i-VS8ddgxigwL5TceKtXGApS,132
2010,200910,ek,i-BRRSButj7zSqB1u7zD6hod,24
2010,200910,ek,i-VS8ddgxigwL5TceKtXGApS,132
2010,200910,ek,i-CJb7bcc1eZcehvGarg8GpB,22
2010,200910,ek,i-Cb6hYmJf4EDxesFRgErquJ,1
2010,200910,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2010,200910,ek,i-Hm85EQfFmbYuYFPjpXtuCj,28
2010,200910,ek,i-Qha9NerKBigcjJXgoRk4Md,19
2010,200910,ek,i-UiFZiVNo3YgVfyN93Qigiv,32
2010,200910,ek,i-F6Stwe8wVnSPa3BbgusszQ,98
2011,201011,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2011,201011,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2011,201011,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2011,201011,ek,i-CJb7bcc1eZcehvGarg8GpB,19
2011,201011,ek,i-BRRSButj7zSqB1u7zD6hod,19
2011,201011,ek,i-Hm85EQfFmbYuYFPjpXtuCj,24
2011,201011,ek,i-VS8ddgxigwL5TceKtXGApS,114
2011,201011,ek,i-F6Stwe8wVnSPa3BbgusszQ,108
2011,201011,ek,i-Cb6hYmJf4EDxesFRgErquJ,21
2012,201112,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2012,201112,ek,i-BRRSButj7zSqB1u7zD6hod,19
2012,201112,ek,i-Cb6hYmJf4EDxesFRgErquJ,20
2012,201112,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2012,201112,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2012,201112,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,1
2012,201112,ek,i-VS8ddgxigwL5TceKtXGApS,114
2012,201112,ek,i-CJb7bcc1eZcehvGarg8GpB,19
2012,201112,ek,i-F6Stwe8wVnSPa3BbgusszQ,108
2012,201112,ek,i-Hm85EQfFmbYuYFPjpXtuCj,24
2013,201213,ek,i-BRRSButj7zSqB1u7zD6hod,19
2013,201213,ek,i-F6Stwe8wVnSPa3BbgusszQ,108
2013,201213,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2013,201213,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2013,201213,ek,i-Hm85EQfFmbYuYFPjpXtuCj,24
2013,201213,ek,i-VS8ddgxigwL5TceKtXGApS,114
2013,201213,ek,i-CJb7bcc1eZcehvGarg8GpB,19
2013,201213,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2013,201213,ek,i-Cb6hYmJf4EDxesFRgErquJ,21
2014,201314,ek,i-F6Stwe8wVnSPa3BbgusszQ,108
2014,201314,ek,i-BRRSButj7zSqB1u7zD6hod,19
2014,201314,ek,i-CJb7bcc1eZcehvGarg8GpB,19
2014,201314,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2014,201314,ek,i-VS8ddgxigwL5TceKtXGApS,114
2014,201314,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2014,201314,ek,i-Hm85EQfFmbYuYFPjpXtuCj,24
2014,201314,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2014,201314,ek,i-Cb6hYmJf4EDxesFRgErquJ,21
2015,201415,ek,i-F6Stwe8wVnSPa3BbgusszQ,85
2015,201415,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2015,201415,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2015,201415,ek,i-CJb7bcc1eZcehvGarg8GpB,21
2015,201415,ek,i-UiFZiVNo3YgVfyN93Qigiv,25
2015,201415,ek,i-Cb6hYmJf4EDxesFRgErquJ,50
2015,201415,ek,i-Hm85EQfFmbYuYFPjpXtuCj,19
2015,201415,ek,i-VS8ddgxigwL5TceKtXGApS,115
2015,201415,ek,i-BRRSButj7zSqB1u7zD6hod,16
2016,201516,ek,i-Kpkv9BSujEEJp1S4rDiDt7,19
2016,201516,ek,i-Cb6hYmJf4EDxesFRgErquJ,49
2016,201516,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2016,201516,ek,i-BRRSButj7zSqB1u7zD6hod,16
2016,201516,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2016,201516,ek,i-VS8ddgxigwL5TceKtXGApS,115
2016,201516,ek,i-CJb7bcc1eZcehvGarg8GpB,21
2016,201516,ek,i-UiFZiVNo3YgVfyN93Qigiv,25
2016,201516,ek,i-F6Stwe8wVnSPa3BbgusszQ,85
2017,201617,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2017,201617,ek,i-CJb7bcc1eZcehvGarg8GpB,21
2017,201617,ek,i-Kpkv9BSujEEJp1S4rDiDt7,19
2017,201617,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2017,201617,ek,i-VS8ddgxigwL5TceKtXGApS,115
2017,201617,ek,i-F6Stwe8wVnSPa3BbgusszQ,85
2017,201617,ek,i-Cb6hYmJf4EDxesFRgErquJ,48
2017,201617,ek,i-BRRSButj7zSqB1u7zD6hod,16
2017,201617,ek,i-UiFZiVNo3YgVfyN93Qigiv,25
2018,201718,ek,No SWERIK-id found,1
2018,201718,ek,i-BRRSButj7zSqB1u7zD6hod,16
2018,201718,ek,i-Kpkv9BSujEEJp1S4rDiDt7,19
2018,201718,ek,i-F6Stwe8wVnSPa3BbgusszQ,84
2018,201718,ek,i-CJb7bcc1eZcehvGarg8GpB,21
2018,201718,ek,i-UiFZiVNo3YgVfyN93Qigiv,25
2018,201718,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2018,201718,ek,i-Qha9NerKBigcjJXgoRk4Md,25
2018,201718,ek,i-VS8ddgxigwL5TceKtXGApS,115
2018,201718,ek,i-Cb6hYmJf4EDxesFRgErquJ,49
2019,201819,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2019,201819,ek,i-F6Stwe8wVnSPa3BbgusszQ,71
2019,201819,ek,i-VS8ddgxigwL5TceKtXGApS,102
2019,201819,ek,i-Cb6hYmJf4EDxesFRgErquJ,63
2019,201819,ek,i-UiFZiVNo3YgVfyN93Qigiv,34
2019,201819,ek,i-Kpkv9BSujEEJp1S4rDiDt7,20
2019,201819,ek,i-BRRSButj7zSqB1u7zD6hod,22
2019,201819,ek,i-CJb7bcc1eZcehvGarg8GpB,28
2019,201819,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2020,201920,ek,i-CJb7bcc1eZcehvGarg8GpB,27
2020,201920,ek,i-Cb6hYmJf4EDxesFRgErquJ,63
2020,201920,ek,i-UiFZiVNo3YgVfyN93Qigiv,34
2020,201920,ek,i-BRRSButj7zSqB1u7zD6hod,22
2020,201920,ek,i-F6Stwe8wVnSPa3BbgusszQ,71
2020,201920,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2020,201920,ek,i-Kpkv9BSujEEJp1S4rDiDt7,19
2020,201920,ek,i-VS8ddgxigwL5TceKtXGApS,102
2020,201920,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2020,201920,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,1
2021,202021,ek,i-Cb6hYmJf4EDxesFRgErquJ,63
2021,202021,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2021,202021,ek,i-CJb7bcc1eZcehvGarg8GpB,27
2021,202021,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,1
2021,202021,ek,i-F6Stwe8wVnSPa3BbgusszQ,71
2021,202021,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2021,202021,ek,i-Kpkv9BSujEEJp1S4rDiDt7,19
2021,202021,ek,i-VS8ddgxigwL5TceKtXGApS,102
2021,202021,ek,i-UiFZiVNo3YgVfyN93Qigiv,34
2021,202021,ek,i-BRRSButj7zSqB1u7zD6hod,22
2022,202122,ek,i-Qha9NerKBigcjJXgoRk4Md,16
2022,202122,ek,i-F6Stwe8wVnSPa3BbgusszQ,71
2022,202122,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2022,202122,ek,i-Cb6hYmJf4EDxesFRgErquJ,63
2022,202122,ek,i-UiFZiVNo3YgVfyN93Qigiv,34
2022,202122,ek,i-VS8ddgxigwL5TceKtXGApS,102
2022,202122,ek,i-BRRSButj7zSqB1u7zD6hod,22
2022,202122,ek,i-Kpkv9BSujEEJp1S4rDiDt7,20
2022,202122,ek,i-CJb7bcc1eZcehvGarg8GpB,27
2023,202223,ek,i-Cb6hYmJf4EDxesFRgErquJ,75
2023,202223,ek,i-Qha9NerKBigcjJXgoRk4Md,18
2023,202223,ek,i-VS8ddgxigwL5TceKtXGApS,108
2023,202223,ek,i-Kpkv9BSujEEJp1S4rDiDt7,16
2023,202223,ek,i-BRRSButj7zSqB1u7zD6hod,19
2023,202223,ek,i-F6Stwe8wVnSPa3BbgusszQ,69
2023,202223,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2023,202223,ek,i-CJb7bcc1eZcehvGarg8GpB,24
2023,202223,ek,i-UiFZiVNo3YgVfyN93Qigiv,27
2024,202324,ek,i-BRRSButj7zSqB1u7zD6hod,19
2024,202324,ek,i-Kpkv9BSujEEJp1S4rDiDt7,16
2024,202324,ek,i-F6Stwe8wVnSPa3BbgusszQ,68
2024,202324,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2024,202324,ek,i-B79rKJX4ZV61ozevGt8JLL,1
2024,202324,ek,i-Qha9NerKBigcjJXgoRk4Md,18
2024,202324,ek,i-VS8ddgxigwL5TceKtXGApS,107
2024,202324,ek,i-Cb6hYmJf4EDxesFRgErquJ,70
2024,202324,ek,i-CJb7bcc1eZcehvGarg8GpB,24
2025,202324,ek,i-CJb7bcc1eZcehvGarg8GpB,24
2025,202324,ek,i-UiFZiVNo3YgVfyN93Qigiv,26
2025,202324,ek,i-VS8ddgxigwL5TceKtXGApS,107
2025,202324,ek,i-Kpkv9BSujEEJp1S4rDiDt7,15
2025,202324,ek,i-Qha9NerKBigcjJXgoRk4Md,17
2025,202324,ek,i-BRRSButj7zSqB1u7zD6hod,19
2025,202324,ek,i-Cb6hYmJf4EDxesFRgErquJ,69
2025,202324,ek,i-F6Stwe8wVnSPa3BbgusszQ,68
2025,202324,ek,i-B79rKJX4ZV61ozevGt8JLL,1
