parliament_year,chamber,swerik_party_id,calendar_year,nr_seats_snapshot,nr_seats_gold,party,inception,dissolution,missing_party_mapping,diff,abs_diff
1959,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1959,6,0,Liberalerna,2015-11-25,9999-12-31,false,6,6
1959,ak,i-UiFZiVNo3YgVfyN93Qigiv,1959,22,32,Centerpartiet,1957-01-01,9999-12-31,false,-10,10
1959,ak,i-VS8ddgxigwL5TceKtXGApS,1959,111,111,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1959,fk,i-3A4u29WVtvfu8i1KwuPEeE,1959,10,0,Högerpartiet,1952-01-01,1969-01-01,false,10,10
1959,fk,i-4nyjRorziqEDtDmp1ZXDoP,1959,2,16,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-14,14
1959,fk,i-CJb7bcc1eZcehvGarg8GpB,1959,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1959,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1959,6,0,Bondeförbundet,1913-01-01,1956-12-31,false,6,6
1959,fk,i-F6Stwe8wVnSPa3BbgusszQ,1959,5,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,5,5
1959,fk,i-FpGjUCojANuvvwqsNXjcuu,1959,30,32,Folkpartiet,1934-01-01,1990-01-01,false,-2,2
1959,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1959,2,0,Liberalerna,2015-11-25,9999-12-31,false,2,2
1959,fk,i-TQCUzfkvYhBFrXeQwXoENH,1959,1,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-1,1
1959,fk,i-UiFZiVNo3YgVfyN93Qigiv,1959,16,22,Centerpartiet,1957-01-01,9999-12-31,false,-6,6
1959,fk,i-VS8ddgxigwL5TceKtXGApS,1959,80,79,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1960,ak,i-3A4u29WVtvfu8i1KwuPEeE,1960,32,0,Högerpartiet,1952-01-01,1969-01-01,false,32,32
1960,ak,i-4nyjRorziqEDtDmp1ZXDoP,1960,4,45,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-41,41
1960,ak,i-CJb7bcc1eZcehvGarg8GpB,1960,4,0,Vänsterpartiet,1990-01-01,9999-12-31,false,4,4
1960,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1960,10,0,Bondeförbundet,1913-01-01,1956-12-31,false,10,10
1960,ak,i-F6Stwe8wVnSPa3BbgusszQ,1960,8,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,8,8
1960,ak,i-FpGjUCojANuvvwqsNXjcuu,1960,32,38,Folkpartiet,1934-01-01,1990-01-01,false,-6,6
1960,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1960,6,0,Liberalerna,2015-11-25,9999-12-31,false,6,6
1960,ak,i-UiFZiVNo3YgVfyN93Qigiv,1960,22,32,Centerpartiet,1957-01-01,9999-12-31,false,-10,10
1960,ak,i-VS8ddgxigwL5TceKtXGApS,1960,111,111,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1960,fk,i-3A4u29WVtvfu8i1KwuPEeE,1960,10,0,Högerpartiet,1952-01-01,1969-01-01,false,10,10
1960,fk,i-4nyjRorziqEDtDmp1ZXDoP,1960,1,17,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-16,16
1960,fk,i-CJb7bcc1eZcehvGarg8GpB,1960,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1960,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1960,4,0,Bondeförbundet,1913-01-01,1956-12-31,false,4,4
1960,fk,i-F6Stwe8wVnSPa3BbgusszQ,1960,7,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,7,7
1960,fk,i-FpGjUCojANuvvwqsNXjcuu,1960,30,32,Folkpartiet,1934-01-01,1990-01-01,false,-2,2
1960,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1960,2,0,Liberalerna,2015-11-25,9999-12-31,false,2,2
1960,fk,i-TQCUzfkvYhBFrXeQwXoENH,1960,1,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-1,1
1960,fk,i-UiFZiVNo3YgVfyN93Qigiv,1960,18,22,Centerpartiet,1957-01-01,9999-12-31,false,-4,4
1960,fk,i-VS8ddgxigwL5TceKtXGApS,1960,80,78,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
1961,ak,i-3A4u29WVtvfu8i1KwuPEeE,1961,28,0,Högerpartiet,1952-01-01,1969-01-01,false,28,28
1961,ak,i-4nyjRorziqEDtDmp1ZXDoP,1961,3,39,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-36,36
1961,ak,i-CJb7bcc1eZcehvGarg8GpB,1961,4,0,Vänsterpartiet,1990-01-01,9999-12-31,false,4,4
1961,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1961,7,0,Bondeförbundet,1913-01-01,1956-12-31,false,7,7
1961,ak,i-F6Stwe8wVnSPa3BbgusszQ,1961,7,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,7,7
1961,ak,i-FpGjUCojANuvvwqsNXjcuu,1961,35,40,Folkpartiet,1934-01-01,1990-01-01,false,-5,5
1961,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1961,4,0,Liberalerna,2015-11-25,9999-12-31,false,4,4
1961,ak,i-TQCUzfkvYhBFrXeQwXoENH,1961,0,5,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-5,5
1961,ak,i-UiFZiVNo3YgVfyN93Qigiv,1961,25,34,Centerpartiet,1957-01-01,9999-12-31,false,-9,9
1961,ak,i-VS8ddgxigwL5TceKtXGApS,1961,115,114,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1961,fk,i-3A4u29WVtvfu8i1KwuPEeE,1961,12,0,Högerpartiet,1952-01-01,1969-01-01,false,12,12
1961,fk,i-4nyjRorziqEDtDmp1ZXDoP,1961,1,19,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-18,18
1961,fk,i-CJb7bcc1eZcehvGarg8GpB,1961,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1961,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1961,3,0,Bondeförbundet,1913-01-01,1956-12-31,false,3,3
1961,fk,i-F6Stwe8wVnSPa3BbgusszQ,1961,7,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,7,7
1961,fk,i-FpGjUCojANuvvwqsNXjcuu,1961,32,33,Folkpartiet,1934-01-01,1990-01-01,false,-1,1
1961,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1961,1,0,Liberalerna,2015-11-25,9999-12-31,false,1,1
1961,fk,i-TQCUzfkvYhBFrXeQwXoENH,1961,1,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-1,1
1961,fk,i-UiFZiVNo3YgVfyN93Qigiv,1961,17,20,Centerpartiet,1957-01-01,9999-12-31,false,-3,3
1961,fk,i-VS8ddgxigwL5TceKtXGApS,1961,78,77,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1962,ak,i-3A4u29WVtvfu8i1KwuPEeE,1962,29,0,Högerpartiet,1952-01-01,1969-01-01,false,29,29
1962,ak,i-4nyjRorziqEDtDmp1ZXDoP,1962,3,39,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-36,36
1962,ak,i-CJb7bcc1eZcehvGarg8GpB,1962,4,0,Vänsterpartiet,1990-01-01,9999-12-31,false,4,4
1962,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1962,7,0,Bondeförbundet,1913-01-01,1956-12-31,false,7,7
1962,ak,i-F6Stwe8wVnSPa3BbgusszQ,1962,7,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,7,7
1962,ak,i-FpGjUCojANuvvwqsNXjcuu,1962,35,40,Folkpartiet,1934-01-01,1990-01-01,false,-5,5
1962,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1962,4,0,Liberalerna,2015-11-25,9999-12-31,false,4,4
1962,ak,i-UiFZiVNo3YgVfyN93Qigiv,1962,25,34,Centerpartiet,1957-01-01,9999-12-31,false,-9,9
1962,ak,i-VS8ddgxigwL5TceKtXGApS,1962,114,114,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1962,fk,i-3A4u29WVtvfu8i1KwuPEeE,1962,13,0,Högerpartiet,1952-01-01,1969-01-01,false,13,13
1962,fk,i-4nyjRorziqEDtDmp1ZXDoP,1962,2,23,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-21,21
1962,fk,i-CJb7bcc1eZcehvGarg8GpB,1962,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
1962,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1962,3,0,Bondeförbundet,1913-01-01,1956-12-31,false,3,3
1962,fk,i-F6Stwe8wVnSPa3BbgusszQ,1962,9,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,9,9
1962,fk,i-FpGjUCojANuvvwqsNXjcuu,1962,27,29,Folkpartiet,1934-01-01,1990-01-01,false,-2,2
1962,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1962,2,0,Liberalerna,2015-11-25,9999-12-31,false,2,2
1962,fk,i-TQCUzfkvYhBFrXeQwXoENH,1962,1,3,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-2,2
1962,fk,i-UiFZiVNo3YgVfyN93Qigiv,1962,16,19,Centerpartiet,1957-01-01,9999-12-31,false,-3,3
1962,fk,i-VS8ddgxigwL5TceKtXGApS,1962,78,77,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1963,ak,i-3A4u29WVtvfu8i1KwuPEeE,1963,28,0,Högerpartiet,1952-01-01,1969-01-01,false,28,28
1963,ak,i-4nyjRorziqEDtDmp1ZXDoP,1963,3,39,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-36,36
1963,ak,i-CJb7bcc1eZcehvGarg8GpB,1963,4,0,Vänsterpartiet,1990-01-01,9999-12-31,false,4,4
1963,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1963,7,0,Bondeförbundet,1913-01-01,1956-12-31,false,7,7
1963,ak,i-F6Stwe8wVnSPa3BbgusszQ,1963,9,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,9,9
1963,ak,i-FpGjUCojANuvvwqsNXjcuu,1963,34,40,Folkpartiet,1934-01-01,1990-01-01,false,-6,6
1963,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1963,5,0,Liberalerna,2015-11-25,9999-12-31,false,5,5
1963,ak,i-UiFZiVNo3YgVfyN93Qigiv,1963,25,34,Centerpartiet,1957-01-01,9999-12-31,false,-9,9
1963,ak,i-VS8ddgxigwL5TceKtXGApS,1963,114,114,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1963,fk,i-3A4u29WVtvfu8i1KwuPEeE,1963,12,0,Högerpartiet,1952-01-01,1969-01-01,false,12,12
1963,fk,i-4nyjRorziqEDtDmp1ZXDoP,1963,2,26,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-24,24
1963,fk,i-CJb7bcc1eZcehvGarg8GpB,1963,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
1963,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1963,3,0,Bondeförbundet,1913-01-01,1956-12-31,false,3,3
1963,fk,i-F6Stwe8wVnSPa3BbgusszQ,1963,13,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,13,13
1963,fk,i-FpGjUCojANuvvwqsNXjcuu,1963,25,27,Folkpartiet,1934-01-01,1990-01-01,false,-2,2
1963,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1963,2,0,Liberalerna,2015-11-25,9999-12-31,false,2,2
1963,fk,i-TQCUzfkvYhBFrXeQwXoENH,1963,0,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-2,2
1963,fk,i-UiFZiVNo3YgVfyN93Qigiv,1963,16,19,Centerpartiet,1957-01-01,9999-12-31,false,-3,3
1963,fk,i-VS8ddgxigwL5TceKtXGApS,1963,78,77,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
1964,ak,i-3A4u29WVtvfu8i1KwuPEeE,1964,28,0,Högerpartiet,1952-01-01,1969-01-01,false,28,28
1964,ak,i-4nyjRorziqEDtDmp1ZXDoP,1964,3,39,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-36,36
1964,ak,i-CJb7bcc1eZcehvGarg8GpB,1964,4,0,Vänsterpartiet,1990-01-01,9999-12-31,false,4,4
1964,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1964,7,0,Bondeförbundet,1913-01-01,1956-12-31,false,7,7
1964,ak,i-F6Stwe8wVnSPa3BbgusszQ,1964,9,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,9,9
1964,ak,i-FpGjUCojANuvvwqsNXjcuu,1964,34,40,Folkpartiet,1934-01-01,1990-01-01,false,-6,6
1964,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1964,5,0,Liberalerna,2015-11-25,9999-12-31,false,5,5
1964,ak,i-UiFZiVNo3YgVfyN93Qigiv,1964,25,34,Centerpartiet,1957-01-01,9999-12-31,false,-9,9
1964,ak,i-VS8ddgxigwL5TceKtXGApS,1964,114,114,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1964,fk,i-3A4u29WVtvfu8i1KwuPEeE,1964,13,0,Högerpartiet,1952-01-01,1969-01-01,false,13,13
1964,fk,i-4nyjRorziqEDtDmp1ZXDoP,1964,2,26,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-24,24
1964,fk,i-CJb7bcc1eZcehvGarg8GpB,1964,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
1964,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1964,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1964,fk,i-F6Stwe8wVnSPa3BbgusszQ,1964,12,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,12,12
1964,fk,i-FpGjUCojANuvvwqsNXjcuu,1964,24,27,Folkpartiet,1934-01-01,1990-01-01,false,-3,3
1964,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1964,2,0,Liberalerna,2015-11-25,9999-12-31,false,2,2
1964,fk,i-TQCUzfkvYhBFrXeQwXoENH,1964,0,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-2,2
1964,fk,i-UiFZiVNo3YgVfyN93Qigiv,1964,16,18,Centerpartiet,1957-01-01,9999-12-31,false,-2,2
1964,fk,i-VS8ddgxigwL5TceKtXGApS,1964,80,78,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
1965,ak,i-3A4u29WVtvfu8i1KwuPEeE,1965,18,0,Högerpartiet,1952-01-01,1969-01-01,false,18,18
1965,ak,i-4nyjRorziqEDtDmp1ZXDoP,1965,1,33,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-32,32
1965,ak,i-ANbQF76SzeSESXQFvzPzFw,1965,1,1,Medborgerlig samling (1964–1968),1964-01-01,1968-01-01,false,0,0
1965,ak,i-CJb7bcc1eZcehvGarg8GpB,1965,8,0,Vänsterpartiet,1990-01-01,9999-12-31,false,8,8
1965,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1965,4,0,Bondeförbundet,1913-01-01,1956-12-31,false,4,4
1965,ak,i-F6Stwe8wVnSPa3BbgusszQ,1965,14,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,14,14
1965,ak,i-FpGjUCojANuvvwqsNXjcuu,1965,36,43,Folkpartiet,1934-01-01,1990-01-01,false,-7,7
1965,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1965,6,0,Liberalerna,2015-11-25,9999-12-31,false,6,6
1965,ak,i-TQCUzfkvYhBFrXeQwXoENH,1965,0,8,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-8,8
1965,ak,i-UiFZiVNo3YgVfyN93Qigiv,1965,29,35,Centerpartiet,1957-01-01,9999-12-31,false,-6,6
1965,ak,i-VS8ddgxigwL5TceKtXGApS,1965,113,113,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1965,fk,No SWERIK-id found,1965,1,0,No SWERIK-id found,,,true,1,1
1965,fk,i-3A4u29WVtvfu8i1KwuPEeE,1965,13,0,Högerpartiet,1952-01-01,1969-01-01,false,13,13
1965,fk,i-4nyjRorziqEDtDmp1ZXDoP,1965,1,26,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-25,25
1965,fk,i-CJb7bcc1eZcehvGarg8GpB,1965,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
1965,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1965,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1965,fk,i-F6Stwe8wVnSPa3BbgusszQ,1965,13,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,13,13
1965,fk,i-FpGjUCojANuvvwqsNXjcuu,1965,22,26,Folkpartiet,1934-01-01,1990-01-01,false,-4,4
1965,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1965,3,0,Liberalerna,2015-11-25,9999-12-31,false,3,3
1965,fk,i-TQCUzfkvYhBFrXeQwXoENH,1965,0,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-2,2
1965,fk,i-UiFZiVNo3YgVfyN93Qigiv,1965,17,19,Centerpartiet,1957-01-01,9999-12-31,false,-2,2
1965,fk,i-VS8ddgxigwL5TceKtXGApS,1965,78,78,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1966,ak,i-3A4u29WVtvfu8i1KwuPEeE,1966,17,0,Högerpartiet,1952-01-01,1969-01-01,false,17,17
1966,ak,i-4nyjRorziqEDtDmp1ZXDoP,1966,1,33,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-32,32
1966,ak,i-ANbQF76SzeSESXQFvzPzFw,1966,1,1,Medborgerlig samling (1964–1968),1964-01-01,1968-01-01,false,0,0
1966,ak,i-CJb7bcc1eZcehvGarg8GpB,1966,8,0,Vänsterpartiet,1990-01-01,9999-12-31,false,8,8
1966,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1966,4,0,Bondeförbundet,1913-01-01,1956-12-31,false,4,4
1966,ak,i-F6Stwe8wVnSPa3BbgusszQ,1966,14,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,14,14
1966,ak,i-FpGjUCojANuvvwqsNXjcuu,1966,36,43,Folkpartiet,1934-01-01,1990-01-01,false,-7,7
1966,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1966,6,0,Liberalerna,2015-11-25,9999-12-31,false,6,6
1966,ak,i-UiFZiVNo3YgVfyN93Qigiv,1966,30,35,Centerpartiet,1957-01-01,9999-12-31,false,-5,5
1966,ak,i-VS8ddgxigwL5TceKtXGApS,1966,113,113,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1966,fk,i-3A4u29WVtvfu8i1KwuPEeE,1966,13,0,Högerpartiet,1952-01-01,1969-01-01,false,13,13
1966,fk,i-4nyjRorziqEDtDmp1ZXDoP,1966,1,26,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-25,25
1966,fk,i-CJb7bcc1eZcehvGarg8GpB,1966,2,0,Vänsterpartiet,1990-01-01,9999-12-31,false,2,2
1966,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1966,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1966,fk,i-F6Stwe8wVnSPa3BbgusszQ,1966,13,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,13,13
1966,fk,i-FpGjUCojANuvvwqsNXjcuu,1966,23,26,Folkpartiet,1934-01-01,1990-01-01,false,-3,3
1966,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1966,2,0,Liberalerna,2015-11-25,9999-12-31,false,2,2
1966,fk,i-TQCUzfkvYhBFrXeQwXoENH,1966,0,2,Sveriges kommunistiska parti,1921-01-01,1967-01-01,false,-2,2
1966,fk,i-UiFZiVNo3YgVfyN93Qigiv,1966,16,18,Centerpartiet,1957-01-01,9999-12-31,false,-2,2
1966,fk,i-VS8ddgxigwL5TceKtXGApS,1966,82,79,Socialdemokraterna,1889-01-01,9999-12-31,false,3,3
1966,ak,i-3A4u29WVtvfu8i1KwuPEeE,1967,16,0,Högerpartiet,1952-01-01,1969-01-01,false,16,16
1966,ak,i-4nyjRorziqEDtDmp1ZXDoP,1967,1,33,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-32,32
1966,ak,i-ANbQF76SzeSESXQFvzPzFw,1967,1,1,Medborgerlig samling (1964–1968),1964-01-01,1968-01-01,false,0,0
1966,ak,i-CJb7bcc1eZcehvGarg8GpB,1967,8,0,Vänsterpartiet,1990-01-01,9999-12-31,false,8,8
1966,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1967,4,0,Bondeförbundet,1913-01-01,1956-12-31,false,4,4
1966,ak,i-F6Stwe8wVnSPa3BbgusszQ,1967,15,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,15,15
1966,ak,i-FpGjUCojANuvvwqsNXjcuu,1967,35,43,Folkpartiet,1934-01-01,1990-01-01,false,-8,8
1966,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1967,7,0,Liberalerna,2015-11-25,9999-12-31,false,7,7
1966,ak,i-UiFZiVNo3YgVfyN93Qigiv,1967,29,35,Centerpartiet,1957-01-01,9999-12-31,false,-6,6
1966,ak,i-VS8ddgxigwL5TceKtXGApS,1967,113,113,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1966,fk,i-3A4u29WVtvfu8i1KwuPEeE,1967,12,0,Högerpartiet,1952-01-01,1969-01-01,false,12,12
1966,fk,i-4nyjRorziqEDtDmp1ZXDoP,1967,1,26,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-25,25
1966,fk,i-CJb7bcc1eZcehvGarg8GpB,1967,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1966,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1967,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1966,fk,i-F6Stwe8wVnSPa3BbgusszQ,1967,14,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,14,14
1966,fk,i-FpGjUCojANuvvwqsNXjcuu,1967,22,26,Folkpartiet,1934-01-01,1990-01-01,false,-4,4
1966,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1967,3,0,Liberalerna,2015-11-25,9999-12-31,false,3,3
1966,fk,i-UiFZiVNo3YgVfyN93Qigiv,1967,17,18,Centerpartiet,1957-01-01,9999-12-31,false,-1,1
1966,fk,i-VS8ddgxigwL5TceKtXGApS,1967,81,79,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
1968,ak,i-3A4u29WVtvfu8i1KwuPEeE,1968,17,0,Högerpartiet,1952-01-01,1969-01-01,false,17,17
1968,ak,i-4nyjRorziqEDtDmp1ZXDoP,1968,1,33,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-32,32
1968,ak,i-ANbQF76SzeSESXQFvzPzFw,1968,1,1,Medborgerlig samling (1964–1968),1964-01-01,1968-01-01,false,0,0
1968,ak,i-CJb7bcc1eZcehvGarg8GpB,1968,8,0,Vänsterpartiet,1990-01-01,9999-12-31,false,8,8
1968,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1968,4,0,Bondeförbundet,1913-01-01,1956-12-31,false,4,4
1968,ak,i-F6Stwe8wVnSPa3BbgusszQ,1968,14,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,14,14
1968,ak,i-FpGjUCojANuvvwqsNXjcuu,1968,35,43,Folkpartiet,1934-01-01,1990-01-01,false,-8,8
1968,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1968,7,0,Liberalerna,2015-11-25,9999-12-31,false,7,7
1968,ak,i-UiFZiVNo3YgVfyN93Qigiv,1968,29,35,Centerpartiet,1957-01-01,9999-12-31,false,-6,6
1968,ak,i-VS8ddgxigwL5TceKtXGApS,1968,113,113,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1968,fk,i-2SVXJYpXaRHXxbWRcbRd5N,1968,0,1,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-1,1
1968,fk,i-3A4u29WVtvfu8i1KwuPEeE,1968,12,0,Högerpartiet,1952-01-01,1969-01-01,false,12,12
1968,fk,i-4nyjRorziqEDtDmp1ZXDoP,1968,0,25,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-25,25
1968,fk,i-CJb7bcc1eZcehvGarg8GpB,1968,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1968,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1968,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1968,fk,i-F6Stwe8wVnSPa3BbgusszQ,1968,14,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,14,14
1968,fk,i-FpGjUCojANuvvwqsNXjcuu,1968,22,25,Folkpartiet,1934-01-01,1990-01-01,false,-3,3
1968,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1968,3,0,Liberalerna,2015-11-25,9999-12-31,false,3,3
1968,fk,i-UiFZiVNo3YgVfyN93Qigiv,1968,19,21,Centerpartiet,1957-01-01,9999-12-31,false,-2,2
1968,fk,i-VS8ddgxigwL5TceKtXGApS,1968,81,79,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
1969,ak,i-2SVXJYpXaRHXxbWRcbRd5N,1969,0,3,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-3,3
1969,ak,i-3A4u29WVtvfu8i1KwuPEeE,1969,11,0,Högerpartiet,1952-01-01,1969-01-01,false,11,11
1969,ak,i-CJb7bcc1eZcehvGarg8GpB,1969,3,0,Vänsterpartiet,1990-01-01,9999-12-31,false,3,3
1969,ak,i-CNbGLyuzdkRJ2sJBBpzJit,1969,3,0,Bondeförbundet,1913-01-01,1956-12-31,false,3,3
1969,ak,i-F6Stwe8wVnSPa3BbgusszQ,1969,20,32,Moderata samlingspartiet,1969-01-01,9999-12-31,false,-12,12
1969,ak,i-FpGjUCojANuvvwqsNXjcuu,1969,25,34,Folkpartiet,1934-01-01,1990-01-01,false,-9,9
1969,ak,i-Kpkv9BSujEEJp1S4rDiDt7,1969,8,0,Liberalerna,2015-11-25,9999-12-31,false,8,8
1969,ak,i-UiFZiVNo3YgVfyN93Qigiv,1969,34,39,Centerpartiet,1957-01-01,9999-12-31,false,-5,5
1969,ak,i-VS8ddgxigwL5TceKtXGApS,1969,125,125,Socialdemokraterna,1889-01-01,9999-12-31,false,0,0
1969,fk,i-2SVXJYpXaRHXxbWRcbRd5N,1969,0,1,Vänsterpartiet Kommunisterna,1967-01-01,1990-01-01,false,-1,1
1969,fk,i-3A4u29WVtvfu8i1KwuPEeE,1969,9,0,Högerpartiet,1952-01-01,1969-01-01,false,9,9
1969,fk,i-4nyjRorziqEDtDmp1ZXDoP,1969,0,25,Högerns riksdagsgrupp,1935-01-01,1970-01-01,false,-25,25
1969,fk,i-CJb7bcc1eZcehvGarg8GpB,1969,1,0,Vänsterpartiet,1990-01-01,9999-12-31,false,1,1
1969,fk,i-CNbGLyuzdkRJ2sJBBpzJit,1969,2,0,Bondeförbundet,1913-01-01,1956-12-31,false,2,2
1969,fk,i-F6Stwe8wVnSPa3BbgusszQ,1969,17,0,Moderata samlingspartiet,1969-01-01,9999-12-31,false,17,17
1969,fk,i-FpGjUCojANuvvwqsNXjcuu,1969,19,26,Folkpartiet,1934-01-01,1990-01-01,false,-7,7
1969,fk,i-Kpkv9BSujEEJp1S4rDiDt7,1969,6,0,Liberalerna,2015-11-25,9999-12-31,false,6,6
